Device_ID,IMEI NUMBERS,SIM CCID,"Burnin Test
Start date ","Burnin Test
End date ", HardWare Version, SoftWare Version,Temperature,Humidity,Luminosity, Latitute, Longitute,battery_value,message_counter,Burnin Test,Device Twins Config,Device Twins Test,Switch Test,Battery Status,Remarks,Wi-Fi SSID,Wi-Fi Password
67510B5764,862044066982369,8944501611211890958F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27,73,15,13.03254,77.62787,71,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5765,862044066974499,8944501611211892392F,13-07-2023 12:22,13-07-2023 22:22,1,2.3,27.2,72.5,15,13.03245,77.62785,74,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5767,862044066958328,8944501611211890487F,13-07-2023 11:16,13-07-2023 21:16,1,2.3,27,71.8,15,13.03271,77.62816,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5768,862044066974739,8944501611211892129F,13-07-2023 09:25,13-07-2023 19:25,1,2.3,27.2,72.5,15,13.03254,77.62787,73,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5769,862044066948683,8944501611211878680F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27.1,71.5,15,13.03251,77.62787,73,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B576A,862044066982690,8944501611211890578F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27,71,15,13.03242,77.62781,76,5,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B576B,862044066976239,8944501611211786743F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27,70.5,15,13.03267,77.62786,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B576C,862044066942082,8944501611211878540F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,26.9,70.5,15,13.0326,77.62784,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B576D,862044066946307,8944501611211878938F,13-07-2023 12:22,13-07-2023 22:22,1,2.3,27,71,15,13.03273,77.6282,77,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B576E,862044066961660,8944501611211876098F,13-07-2023 11:16,13-07-2023 21:16,1,2.3,26.9,72,15,13.03281,77.62836,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B576F,862044066961603,8944501611211876023F,13-07-2023 09:25,13-07-2023 19:25,1,2.3,26.8,72.5,15,13.03293,77.62847,71,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5770,862044066976247,8944501611211786792F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27.1,71,15,13.03374,77.62892,73,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5771,862044066948063,8944501611211785737F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27,71.5,15,13.03247,77.62788,74,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5772,862044066961769,8944501611211876056F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27.2,70.5,15,13.03284,77.62852,77,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5773,862044066967410,8944501611211887269F,13-07-2023 12:22,13-07-2023 22:22,1,2.3,27,70.5,15,13.03283,77.62735,73,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5774,862044066977237,8944501611211876650F,13-07-2023 11:16,13-07-2023 21:16,1,2.3,27.2,70.5,15,13.03261,77.62773,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5775,862044066976072,8944501611211786628F,13-07-2023 09:25,13-07-2023 19:25,1,2.3,27.1,71,15,13.03248,77.62787,73,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5776,862044066968749,8944501611211875009F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27,70.5,15,13.03262,77.62781,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5777,862044066958245,8944501611211890404F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27,71.5,15,13.03262,77.62781,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5778,862044066984811,8944501611211879688F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,26.9,71,15,13.03249,77.62787,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5779,862044066982989,8944501611211890586F,13-07-2023 12:22,13-07-2023 22:22,1,2.3,27,70.5,15,13.03272,77.62765,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B577A,862044066964425,8944501611211787238F,13-07-2023 11:16,13-07-2023 21:16,1,2.3,26,71.5,15,13.03256,77.62772,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B577B,862044066967436,8944501611211887293F,13-07-2023 09:25,13-07-2023 19:25,1,2.3,26.9,70.5,15,13.03273,77.62765,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B577C,862044066953154,8944501611211876130F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,26.8,70.5,15,13.03266,77.62781,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B577D,862044066945010,8944501611211888986F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27.1,70.5,15,13.03262,77.62779,71,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B577E,862044066960340,8944501611211875637F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27,70.5,15,13.03249,77.62787,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B577F,862044066955779,8944501611211795124F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27.2,70,15,13.03261,77.62764,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5780,862044066981429,8944501611211879662F,13-07-2023 12:22,13-07-2023 22:22,1,2.3,27,69,15,13.03436,77.62836,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5781,862044066973210,8944501611211891790F,13-07-2023 11:16,13-07-2023 21:16,1,2.3,27.2,70,15,13.03267,77.62783,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5782,862044066967451,8944501611211887277F,13-07-2023 09:25,13-07-2023 19:25,1,2.3,27.1,70,15,13.03268,77.6278,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5783,862044066937603,8944501611211785414F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27,68.5,15,13.0326,77.62774,77,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5784,862044066937512,8944501611211785281F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27,70.5,15,13.03259,77.62779,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5785,862044066944849,8944501611211878987F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,26.9,70,15,13.0328,77.6282,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5786,862044066974614,8944501611211891980F,13-07-2023 12:22,13-07-2023 22:22,1,2.3,27,71,15,13.0326,77.62774,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5787,862044066971487,8944501611211878508F,13-07-2023 11:16,13-07-2023 21:16,1,2.3,26.9,70.5,15,13.03284,77.6281,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5788,862044066956330,8944501611211879134F,13-07-2023 09:25,13-07-2023 19:25,1,2.3,26.7,69.5,15,13.03273,77.62767,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B578A,862044066971768,8944501611211876254F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,26.5,69,15,13.03249,77.62788,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B578B,862044066955647,8944501611211879225F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,26.9,70.5,15,13.03261,77.62773,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B578C,862044066959391,8944501611211879522F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,26.8,69.5,15,13.03256,77.6277,77,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B578D,862044066964904,8944501611211875090F,13-07-2023 12:22,13-07-2023 22:22,1,2.3,27.1,72,15,13.03255,77.62779,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B578E,862044066982260,8944501611211890917F,13-07-2023 11:16,13-07-2023 21:16,1,2.3,27,72,15,13.03271,77.62758,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B578F,862044066982641,8944501611211875025F,13-07-2023 09:25,13-07-2023 19:25,1,2.3,27.2,72.5,15,13.0328,77.62822,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5790,862044066975371,8944501611211877013F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27,71,15,13.03272,77.62766,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5791,862044066962924,8944501611211875058F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27.2,71.5,15,13.0325,77.62774,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5792,862044066953683,8944501611211878607F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27.1,71,15,13.03258,77.62776,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5793,862044066948626,8944501611211785513F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27,70,15,13.03252,77.62781,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5794,862044066953667,8944501611211879985F,13-07-2023 12:22,13-07-2023 22:22,1,2.3,27,70.5,15,13.03252,77.6279,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5795,862044066957189,8944501611211878722F,13-07-2023 11:16,13-07-2023 21:16,1,2.3,26.9,70.5,15,13.03248,77.62779,78,5,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5796,862044066980397,8944501611211786073F,13-07-2023 09:25,13-07-2023 19:25,1,2.3,27,66.5,15,13.03265,77.62794,73,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5797,862044066967212,8944501611211887244F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,26.9,65,15,13.03221,77.6279,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5798,862044066963591,8944501611211883938F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,26.8,65.5,15,13.03323,77.62798,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B5799,862044066977989,8944501611211876601F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27.1,66,15,13.03309,77.62834,71,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B579A,862044066957262,8944501611211883797F,13-07-2023 12:22,13-07-2023 22:22,1,2.3,27,66.5,15,13.03436,77.62836,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B579B,862044066953857,8944501611211877559F,13-07-2023 11:16,13-07-2023 21:16,1,2.3,27.2,65.5,15,13.03233,77.62826,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B579C,862044066982666,8944501611211879977F,13-07-2023 09:25,13-07-2023 19:25,1,2.3,27,66.5,15,13.03253,77.62825,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B579D,862044066962031,8944501611211875413F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27.2,66,15,13.03294,77.62793,70,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B579E,862044066956421,8944501611211879233F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27.1,66,15,13.03244,77.62813,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B579F,862044066947974,8944501611211785547F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27,66.5,15,13.03254,77.628,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57A0,862044066961595,8944501611211875884F,13-07-2023 12:22,13-07-2023 22:22,1,2.3,27,67.5,15,13.03279,77.62748,78,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57A1,862044066959417,8944501611211890255F,13-07-2023 11:16,13-07-2023 21:16,1,2.3,26.9,66.5,15,13.03259,77.62777,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57A2,862044066962874,8944501611211883920F,13-07-2023 09:25,13-07-2023 19:25,1,2.3,27,66.5,15,13.03256,77.62817,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57A3,862044066937678,8944501611211785364F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,26,67,15,13.03312,77.62822,71,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57A4,862044066959490,8944501611211879555F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,26.9,70.5,15,13.03253,77.62788,74,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57A5,862044066977674,8944501611211877344F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,26.8,70.5,15,13.03261,77.62784,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57A7,862044066969580,8944501611211785927F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27.1,70.5,15,13.03244,77.62794,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57A8,862044066964813,8944501611211875108F,13-07-2023 12:22,13-07-2023 22:22,1,2.3,27,69.5,15,13.03247,77.62797,73,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57A9,862044066972782,8944501611211891972F,13-07-2023 11:16,13-07-2023 21:16,1,2.3,27.2,71,15,13.03269,77.62774,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57AA,862044066961819,8944501611211876155F,13-07-2023 09:25,13-07-2023 19:25,1,2.3,27,69.5,15,13.03262,77.62784,71,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57AB,862044066948584,8944501611211785588F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27.2,69.5,15,13.0328,77.62816,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57AC,862044066953246,8944501611211876320F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27.1,69.5,15,13.03257,77.62826,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57AD,862044066961918,8944501611211876148F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27,68.5,15,13.03246,77.62793,77,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57AE,862044066961959,8944501611211876171F,13-07-2023 12:22,13-07-2023 22:22,1,2.3,27,70,15,13.03266,77.62773,74,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57AF,862044066957122,8944501611211883631F,13-07-2023 11:16,13-07-2023 21:16,1,2.3,26.9,71,15,13.03253,77.62789,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57B0,862044066973079,8944501611211891691F,13-07-2023 09:25,13-07-2023 19:25,1,2.3,27,69.5,15,13.03252,77.62825,77,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57B2,862044066978110,8944501611211877286F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,26.9,69,15,13.03306,77.62837,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57B3,862044066965117,8944501611211875223F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,26.7,69.5,15,13.03274,77.62764,79,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57B4,862044066947875,8944501611211888119F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,26.5,71,15,13.03253,77.62789,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57B6,862044066973277,8944501611211891774F,13-07-2023 12:22,13-07-2023 22:22,1,2.3,26.9,69.5,15,13.03257,77.6277,74,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57B7,862044066960589,8944501611211875678F,13-07-2023 11:16,13-07-2023 21:16,1,2.3,26.8,69.5,15,13.03246,77.62778,77,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57B8,862044066975595,8944501611211877104F,13-07-2023 09:25,13-07-2023 19:25,1,2.3,27.1,69.5,15,13.03256,77.6277,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57B9,862044066958690,8944501611211890388F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27,70,15,13.03259,77.62777,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57BA,862044066958203,8944501611211890396F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27.2,68.5,15,13.03271,77.62761,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57BC,862044066965315,8944501611211787139F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27,69,15,13.03267,77.62756,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57BD,862044066976478,8944501611211786495F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27.2,66.5,15,13.03254,77.62787,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57BE,862044066957106,8944501611211883607F,13-07-2023 12:22,13-07-2023 22:22,1,2.3,27.1,67.5,15,13.03272,77.62781,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57BF,862044066954780,8944501611211879068F,13-07-2023 11:16,13-07-2023 21:16,1,2.3,27,68.5,15,13.03255,77.62786,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57C0,862044066978011,8944501611211877302F,13-07-2023 09:25,13-07-2023 19:25,1,2.3,27,67,15,13.03253,77.62786,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57C1,862044066980330,8944501611211786172F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,26.9,65.5,15,13.03258,77.62765,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57C2,862044066947123,8944501611211888457F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27,65.5,15,13.03254,77.62771,74,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57C3,862044066941621,8944501611211798060F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,26.9,66,15,13.0326,77.62764,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57C4,862044066941241,8944501611211798581F,13-07-2023 12:22,13-07-2023 22:22,1,2.3,26.8,65.5,15,13.03256,77.62775,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57C5,862044066958617,8944501611211888648F,13-07-2023 11:16,13-07-2023 21:16,1,2.3,27.1,65.5,15,13.03279,77.62762,73,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57C7,862044066955696,8944501611211795041F,13-07-2023 09:25,13-07-2023 19:25,1,2.3,27,66.5,15,13.0328,77.62806,73,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57C8,862044066980355,8944501611211786206F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27.2,65.5,15,13.03248,77.62789,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57C9,862044066978888,8944501611211878656F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27,67.5,15,13.0326,77.62784,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57CA,862044066941753,8944501611211798086F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27.2,67,15,13.03254,77.62768,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57CB,862044066955670,8944501611211795017F,13-07-2023 12:22,13-07-2023 22:22,1,2.3,27.1,68,15,13.03271,77.62757,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57CC,862044066978557,8944501611211786313F,13-07-2023 11:16,13-07-2023 21:16,1,2.3,27,68,15,13.03266,77.62781,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57CD,862044066965323,8944501611211787162F,13-07-2023 09:25,13-07-2023 19:25,1,2.3,27,67.5,15,13.03275,77.62782,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57CE,862044066956389,8944501611211883334F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,26.9,67,15,13.03244,77.62776,73,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57CF,862044066945457,8944501611211889133F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,27,66,15,13.03285,77.62732,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57D0,862044066965075,8944501611211875272F,13-07-2023 13:49,13-07-2023 23:49,1,2.3,26,69,15,13.03266,77.62781,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57D1,862044066981874,8944501611211890941F,15-07-2023 13:49,15-07-2023 23:49,1,2.3,26.9,69.5,15,13.0326,77.62764,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57D2,862044066958575,8944501611211890321F,15-07-2023 12:22,15-07-2023 22:22,1,2.3,26.8,69,15,13.03259,77.62764,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57D3,862044066974507,8944501611211892384F,15-07-2023 11:16,15-07-2023 21:16,1,2.3,27.1,69,15,13.03259,77.62777,74,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57D4,862044066960142,8944501611211890180F,15-07-2023 09:25,15-07-2023 19:25,1,2.3,27,69.5,15,13.03258,77.62776,71,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57D5,862044066947859,8944501611211888085F,15-07-2023 13:49,15-07-2023 23:49,1,2.3,27.2,67.5,15,13.03436,77.62836,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57D6,862044066937462,8944501611211785216F,15-07-2023 13:49,15-07-2023 23:49,1,2.3,27,68,15,13.03263,77.62775,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57D7,862044066975538,8944501611211877138F,15-07-2023 13:49,15-07-2023 23:49,1,2.3,27.2,67,15,13.03208,77.62774,70,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57D8,862044066971727,8944501611211891501F,15-07-2023 12:22,15-07-2023 22:22,1,2.3,27.1,66.5,15,13.03272,77.62757,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57D9,862044066977732,8944501611211877385F,15-07-2023 11:16,15-07-2023 21:16,1,2.3,27,66.5,15,13.0327,77.6279,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57DA,862044066973434,8944501611211891881F,15-07-2023 09:25,15-07-2023 19:25,1,2.3,27,66.5,15,13.03246,77.62783,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57DB,862044066977898,8944501611211877195F,15-07-2023 13:49,15-07-2023 23:49,1,2.3,26.9,67.5,15,13.03262,77.62789,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57DC,862044066982682,8944501611211890651F,15-07-2023 13:49,15-07-2023 23:49,1,2.3,27,68,15,13.03276,77.62755,74,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57DD,862044066958443,8944501611211890230F,15-07-2023 13:49,15-07-2023 23:49,1,2.3,26.9,67.5,15,13.03274,77.6276,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57DF,862044066961991,8944501611211875363F,15-07-2023 12:22,15-07-2023 22:22,1,2.3,26.7,68,15,13.03256,77.62769,73,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57E0,862044066959888,8944501611211877468F,15-07-2023 11:16,15-07-2023 21:16,1,2.3,26.5,67,15,13.03271,77.62762,75,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57E1,862044066965174,8944501611211875264F,15-07-2023 09:25,15-07-2023 19:25,1,2.3,26.9,67.5,15,13.03251,77.62777,77,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57E3,862044066972485,8944501611211891188F,15-07-2023 13:49,15-07-2023 23:49,1,2.3,26.8,67,15,13.0326,77.62774,76,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57E5,862044066937587,8944501611211785307F,15-07-2023 13:49,15-07-2023 23:49,1,2.3,27.1,66.5,15,13.03273,77.62766,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57E6,862044066977385,8944501611211876775F,15-07-2023 13:49,15-07-2023 23:49,1,2.3,27,68,15,13.03194,77.62767,78,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57E7,862044066978060,8944501611211789879F,15-07-2023 13:49,15-07-2023 23:49,1,2.3,27.2,68.5,15,13.03273,77.62756,74,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57E8,862044066976122,8944501611211893499F,15-07-2023 12:22,15-07-2023 22:22,1,2.3,27,67.5,15,13.03273,77.62756,75,6,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57E9,862044066957197,8944501611211883516F,15-07-2023 11:16,15-07-2023 21:16,1,2.3,27.2,67.5,15,13.03258,77.62779,74,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57EA,862044066973020,8944501611211891030F,15-07-2023 09:25,15-07-2023 19:25,1,2.3,27.1,69.1,15,13.03197,77.62761,71,5,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57EB,862044066937579,8944501611211785323F,15-07-2023 13:49,15-07-2023 23:49,1,2.3,27,66.3,15,13.03273,77.62755,70,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
67510B57EC,862044066972741,8944501611211891055F,15-07-2023 13:49,15-07-2023 23:49,1,2.3,27,66.5,15,13.03275,77.62758,76,7,Pass,Done,Pass,Pass,Charged,Pass,GNDTEST,GND@TEST
